tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,poster_path,movieId,imdbId,genre_count,main_genre,avg_ratings,num_ratings,avg_sentiment,num_reviews,smoothed_sentiment
12657.0,Soul Plane,"Following a ridiculously awful flight that leads to his pet's death, Nashawn Wade files a lawsuit against the airline, and wins a multimillion-dollar settlement. Determined to create a better flying experience, Nashawn starts his own airline, one that caters to an African-American clientele. Going into business with a tricked-out plane piloted by the smooth Capt. Mack, the airline hits a snag when it has to deal with the family of Elvis Hunkee.",Announcing the arrival of the first airline with soul.,Comedy,86.0,2004-05-28,en,5.403,459.0,2.6623,"Kevin Hart, Tom Arnold, Method Man, Snoop Dogg, Godfrey",Jessy Terrero,"hip-hop, airplane, chaos, stewardess, nightclub, champagne, lawsuit, crude humor, airport security, flight attendant",/b5Rzb5JUwPinllWGYUYER3OV14F.jpg,8363,367085,1,Comedy,3.75,2.0,0.34,1.0,0.5382999791020481
28219.0,Baadasssss!,"Director Mario Van Peebles chronicles the complicated production of his father Melvin's classic 1971 film, ""Sweet Sweetback's Baadasssss Song."" Playing his father in the film, Van Peebles offers an unapologetic account of Melvin's brash and sometimes deceptive conduct on the set of the film, including questionable antics like writing bad checks, tricking a local fire department and allowing his son, Mario, to shoot racy sex scenes at the age of 11.",A Father - A Son - A Revolution,Drama,108.0,2004-05-28,en,6.5,53.0,0.5249,"Mario Van Peebles, Joy Bryant, Khleo Thomas, T.K. Carter, Terry Crews","Melvin Van Peebles, Mario Van Peebles, Mario Van Peebles",,/mMFWMlNMFPSPDbYvKpBH7baDzjp.jpg,8364,367790,1,Drama,3.375,4.0,0.0,0.0,0.0
13193.0,Saved!,"Mary is a good Christian girl who goes to a good Christian high school where she has good Christian friends and a perfect Christian boyfriend. Her life seems perfect, until the day that she finds out that her boyfriend may be gay — and that she’s pregnant.",Heaven help us.,Comedy,92.0,2004-06-11,en,6.4,484.0,1.0617,"Jena Malone, Mandy Moore, Macaulay Culkin, Patrick Fugit, Eva Amurri","Brian Dannelly, Michael Urban, Brian Dannelly","coming out, high school, christianity, harassment, baltimore, usa, bible, satire, bullying, loss of virginity, coming of age, teen movie, evangelical, teen comedy, religious hypocrisy, lgbt teen, teenage pregnancy, born again christian, religious intolerance, closeted homosexual",/nmf2tFTcRJZVEQ9e3mgLH5gAQYs.jpg,8366,332375,2,Comedy,3.892857142857143,14.0,0.0,0.0,0.0
673.0,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",Something wicked this way comes.,"Adventure, Fantasy",141.0,2004-05-31,en,8.013,22237.0,22.5282,"Daniel Radcliffe, Rupert Grint, Emma Watson, Robbie Coltrane, Michael Gambon",Alfonso Cuarón,"witch, school friend, friendship, flying, magic, bus, traitor, child hero, school of witchcraft, black magic, time travel, school, best friend, werewolf, muggle, ghost, wizard, aftercreditsstinger, magical creature, night bus, teenage life, christmas, school class, based on young adult novel, magic spell",/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,8368,304141,3,Adventure,3.913978494623656,93.0,0.3811,3.0,0.504137484326536
16617.0,Mindhunters,Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.  Based very loosely on Agatha Christie's And Then There Were None.,"For seven elite profilers, finding a serial killer is a process of elimination. Their own.","Mystery, Thriller, Crime",106.0,2004-05-07,en,6.464,1230.0,2.1546,"Kathryn Morris, Jonny Lee Miller, LL Cool J, Christian Slater, Patricia Velásquez",Renny Harlin,"island, fbi, simulation, training, serial killer, slasher, series of murders, suspicious, fbi agent, suspenseful",/uTTGRvnqCI9ZC7WkyP9u7XRiOaA.jpg,8369,297284,5,Action,2.6666666666666665,3.0,-0.6903,1.0,0.3665833124353814
246.0,Zatoichi,"Blind traveler Zatoichi is a master swordsman and a masseur with a fondness for gambling on dice games. When he arrives in a village torn apart by warring gangs, he sets out to protect the townspeople.",His sword made him a hero... his courage made him a legend.,"Adventure, Drama, Action",111.0,2003-09-06,ja,7.2,889.0,1.7033,"Takeshi Kitano, Tadanobu Asano, Michiyo Yasuda, Yui Natsukawa, Guadalcanal Taka",Takeshi Kitano,"martial arts, japan, samurai, sword, geisha, blackmail, revenge, blind, jidaigeki",/iCIycswWbX1EDS6PYYBcR9ohrC.jpg,8370,363226,4,Action,3.9583333333333335,12.0,0.0,0.0,0.0
2789.0,The Chronicles of Riddick,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",All the power in the universe can't change destiny.,"Action, Science Fiction",119.0,2004-06-11,en,6.539,4221.0,2.1431,"Vin Diesel, Thandiwe Newton, Karl Urban, Alexa Davalos, Colm Feore","David Twohy, David Twohy","prison, bounty hunter, dystopia, anti hero, space travel, sequel, escaped convict, on the run, alien race, futuristic society, planet invasion, reluctant hero, intergalactic travel, x-ray vision, future noir, annihilation, save humanity, bounty, multiverse, draining souls, deadly planet, super max prison, necro",/iSaB7jBgsU6sXqKneZpdeRw5MSV.jpg,8371,296572,3,Action,3.3043478260869565,23.0,0.45456666666666673,3.0,0.531687484326536
8920.0,Garfield,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",Get ready for frisky business.,"Comedy, Family",80.0,2004-06-10,en,5.73,4104.0,6.5601,"Bill Murray, Breckin Meyer, Jennifer Love Hewitt, Stephen Tobolowsky, Evan Arnold",Peter Hewitt,"cat, competition, mascot, based on comic, lasagne, pets, live action and animation, cgi-live action hybrid",/vqwTSWNLyH55g8kBT61s2DgNYEp.jpg,8372,356634,3,Animation,2.3,5.0,0.6890499999999999,2.0,0.6096999820874698
9890.0,The Stepford Wives,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.",The wives of Stepford have a secret.,"Comedy, Science Fiction, Horror",93.0,2004-06-10,en,5.69,1353.0,2.9183,"Nicole Kidman, Matthew Broderick, Bette Midler, Glenn Close, Christopher Walken",Frank Oz,"android, transformation, housewife",/ygr0Wlmm1KmE16TUefNitIscVBG.jpg,8373,327162,3,Comedy,2.25,12.0,0.56375,2.0,0.5738999820874697
26254.0,The Hunting of the President,"Previously unreleased material outlines the campaign against Bill Clinton's presidency, from his days in Arkansas up to his impeachment trial.",,Documentary,90.0,2004-04-27,en,5.75,12.0,0.3171,"Morgan Freeman, James Carville, Paul Begala, Jonathan Alter, Steve Barnes","Harry Thomason, Nickolas Perry","government, witch hunt",/2BcSbP8gjmCsCnugxPAM7dAmhUd.jpg,8375,391225,1,Documentary,2.5,1.0,0.0,0.0,0.0
26142.0,The Doctor,"Jack McKee is a doctor with it all: he's successful, he's rich, and he has no problems.... until he is diagnosed with throat cancer. Now that he has seen medicine, hospitals, and doctors from a patient's perspective, he realises that there is more to being a doctor than surgery and prescriptions.",An Uplifting Story About Finding New Meaning In Life.,Drama,122.0,1991-07-24,en,6.4,80.0,1.1086,"William Hurt, Christine Lahti, Elizabeth Perkins, Mandy Patinkin, Adam Arkin",Randa Haines,"hospital, doctor, surgery, woman director",/rExMpi701EIvEGu49FlOS8I0Kag.jpg,8378,101746,1,Drama,4.0,1.0,0.0,0.0,0.0
8193.0,Napoleon Dynamite,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",He's out to prove he's got nothing to prove.,Comedy,95.0,2004-06-11,en,6.782,1968.0,2.9557,"Jon Heder, Efren Ramirez, Tina Majorino, Aaron Ruell, Jon Gries",Jared Hess,"underdog, high school, sibling relationship, idaho, chat, school dance, social outcast, aftercreditsstinger, comforting",/6Iv6Uwa2SBLN0dSGM00rdrwN4MJ.jpg,8376,374900,1,Comedy,3.324324324324324,37.0,0.94015,2.0,0.6814428392303269
42122.0,The Dresser,"In a touring Shakespearean theater group, a backstage hand - the dresser, is devoted to the brilliant but tyrannical head of the company. He struggles to support the deteriorating star as the company struggles to carry on during the London blitz. The pathos of his backstage efforts rival the pathos in the story of Lear and the Fool that is being presented on-stage, as the situation comes to a crisis.",What happens backstage is always true drama. And often pure comedy.,Drama,118.0,1983-12-06,en,6.7,71.0,0.7023,"Albert Finney, Tom Courtenay, Edward Fox, Zena Walker, Eileen Atkins",Peter Yates,"alcoholism, backstage, lgbt, post world war ii, make up, drunkenness",/kPIeNAwdN2Ds77Bf7bfZAmDrzoh.jpg,8379,85461,1,Drama,3.0,1.0,0.996,1.0,0.6476333124353814
65137.0,Father Hood,"Deadbeat dad kidnaps his kids from the bus to an abusive foster home and they go on a run. The cops are after them, they bicker constantly and his idea of a way out is grim, yet this dangerous ride might just turn them into a family.",He's America's Most Wanted...Dad!,"Action, Comedy, Family",95.0,1993-08-27,en,5.8,88.0,0.7162,"Patrick Swayze, Halle Berry, Sabrina Lloyd, Brian Bonsall, Michael Ironside","Scott Spencer, Darrell James Roodt","police, kidnapping, highway, based on true story, road trip, reporter, criminal, convict",/xHndTwPS3CNjct7aE20dBa6764e.jpg,8380,106877,1,Comedy,2.5,1.0,0.0,0.0,0.0
35151.0,Hello Again,A suburban housewife chokes to death and is brought back to life by a spell cast by her wacky sister.,Her life hasn't been the same since her death.,"Fantasy, Comedy, Romance",96.0,1987-11-06,en,5.8,94.0,1.0269,"Shelley Long, Judith Ivey, Gabriel Byrne, Corbin Bernsen, Sela Ward","Frank Perry, Susan Isaacs",,/mbNJ7Qe33XtN2aenO0ildCOpG0y.jpg,8382,93175,1,Comedy,2.5,1.0,0.0,0.0,0.0
21544.0,Hope Springs,"British artist Colin Ware discovers that his fiancée, Vera, is going to marry another man. Distraught and despondent, he gets on a plane for America and ends up in the tiny town of Hope in New England. At first, Colin is depressed, but he soon finds more than a shoulder to cry on when his innkeepers introduce him to Mandy, a beautiful nurse. All's going well and Colin has almost forgotten his old flame until Vera shows up with a surprise of her own.",The problem every man dreams of... a choice.,"Comedy, Romance",90.0,2003-05-09,en,5.255,163.0,0.6277,"Colin Firth, Heather Graham, Minnie Driver, Mary Steenburgen, Frank Collison","Mark Herman, Mark Herman","mayor, motel, vermont, sketch artist, small town girl",/wWRh4buz7yp7CinH7jGVvFkgUdN.jpg,8383,314431,2,Comedy,1.0,1.0,0.0,0.0,0.0
40894.0,Lover Come Back,"Jerry Webster and Carol Templeton are rival Madison Avenue advertising executives who each dislike each other’s methods. After he steals a client out from under her cute little nose, revenge prompts her to infiltrate his secret ""VIP"" campaign in order to persuade the mystery product’s scientist to switch to her firm.",A riotous new twist in the art of gentle persuasion!,"Comedy, Romance",107.0,1961-12-20,en,7.0,154.0,0.7131,"Rock Hudson, Doris Day, Tony Randall, Edie Adams, Jack Oakie",Delbert Mann,"romcom, deception, advertising, sex comedy, white collar, madison avenue, workplace comedy, workplace romance, enemies to lovers, farce, dating deception",/uY5MvhzoH25LMTgEjRR2XtGLdMi.jpg,8385,55100,2,Comedy,3.0,1.0,0.9513,1.0,0.6401833124353814
11546.0,Police Academy: Mission to Moscow,"The Russians seek help in dealing with the Mafia from the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.","Just when we thought the Cold War was over, leave it to these guys to heat it up again.","Comedy, Crime",83.0,1994-06-09,en,4.634,909.0,2.5587,"George Gaynes, Michael Winslow, David Graf, Leslie Easterbrook, G.W. Bailey","Alan Metter, Randolph Davis, Michele S. Chodos","video game, mafia, police academy, moscow, russia, commandant",/3517XQ9LpoEykyYq2TuDNS45MPP.jpg,8387,110857,2,Comedy,0.8,5.0,0.9773666666666667,3.0,0.7277374843265361
52560.0,Book of Love,"John Twiller takes down his high school yearbook and begins to reminiscence about that time he first moved into the neighborhood in 1956. His teenage self, Jack is obsessed with Lily one of the more popular girls around. The sole obstacle is Angelo, her bullying boyfriend. With the help of his pals Crutch, Floyd, and Spider, he makes every attempt possible to change her mind.",Some things never change.,"Comedy, Romance",82.0,1990-08-03,en,5.6,17.0,0.4573,"Michael McKean, Chris Young, Josie Bissett, Beau Dremann, John Cameron Mitchell",Robert Shaye,"california, based on memoir or autobiography, teenage love, 1950s",/euB7qu0yqFWqWlPfgNeOTjEIZCD.jpg,8402,99166,2,Comedy,2.0,1.0,0.0,0.0,0.0
18387.0,Big Wednesday,"Three 1960s California surfers fool around, drift apart and reunite years later to ride epic waves.",A day will come that is like no other... and nothing that happens after will ever be the same.,"Drama, Comedy",120.0,1978-05-26,en,6.9,180.0,1.0487,"Jan-Michael Vincent, William Katt, Gary Busey, Patti D'Arbanville, Lee Purcell","John Milius, Dennis Aaberg, John Milius","friendship, surfing, california, vietnam, sports, coming of age, flash forward, 1960s",/zMOZoNszmmlf3jUivDUEFgCrReo.jpg,8391,77235,2,Comedy,3.0,1.0,0.0,0.0,0.0
18333.0,Hour of the Wolf,"While vacationing on a remote German island with his pregnant wife, an artist has an emotional breakdown while confronting his repressed desires.","The hour of the wolf is the hour between night and dawn. It is the hour when most people die, when sleep is the deepest, when nightmares feel most real.","Drama, Horror",88.0,1968-02-19,sv,7.419,511.0,1.4879,"Max von Sydow, Liv Ullmann, Gertrud Fridh, Georg Rydeberg, Erland Josephson","Ingmar Bergman, Ingmar Bergman","island, nightmare, isolation, insanity, artist, diary, castle, insomnia, surrealism, black and white, gothic, pregnant wife, voyeurism, breakdown",/jSqTnEP1x1OcOglqrInYvGSF1tL.jpg,8405,63759,2,Drama,4.5,2.0,-0.8383,1.0,0.3419166457687147
80708.0,The Divorcee,"When a woman discovers that her husband has been unfaithful, she decides to pay him back in kind.",Her sin was no greater than his… but she was a woman.,"Drama, Romance",83.0,1930-04-19,en,6.375,52.0,0.6404,"Norma Shearer, Chester Morris, Conrad Nagel, Robert Montgomery, Florence Eldridge",Robert Z. Leonard,"new year's eve, infidelity, husband wife relationship, based on novel or book, double moral standard, wedding, divorce, extramarital affair, pre-code, ex-husband ex-wife relationship",/zzu6IW9ilkUt6L4DL9SoNnwtAfy.jpg,8424,20827,2,Drama,4.0,1.0,0.0,0.0,0.0
18398.0,Suddenly,"The tranquility of a small town is marred only by sheriff Tod Shaw's unsuccessful courtship of widow Ellen Benson, a pacifist who can't abide guns and those who use them. But violence descends on Ellen's household willy-nilly when the U.S. President passes through town... and slightly psycho hired assassin John Baron finds the Benson home ideal for an ambush.",A cold-blooded thriller!,"Crime, Thriller",77.0,1954-09-17,en,6.31,108.0,1.6451,"Frank Sinatra, Sterling Hayden, James Gleason, Nancy Gates, Kim Charney",Lewis Allen,"assassin, usa president, film noir, black and white, train, home invasion, secret service, grocery store, held hostage, assassination plan, electrician, tv repairman",/v0eQfRMVJtvEkaJjBsSrd6ri1UI.jpg,8410,47542,3,Crime,3.5,1.0,-0.9015,1.0,0.3313833124353814
76516.0,Meet the Applegates,"Modelling themselves after an idyllic cookie-cutter suburban 1950s family, a colony of insects move from South America into the United States with the intent of getting access to the nation's nuclear resources.",A new species of comedy,"Comedy, Fantasy, Horror",90.0,1990-11-08,en,5.5,37.0,0.5995,"Ed Begley Jr., Stockard Channing, Dabney Coleman, Robert Jayne, Camille Cooper","Michael Lehmann, Michael Lehmann, Redbeard Simmons",,/qqsSLuXYsSWzHKSHvrgsmJP6TzZ.jpg,8425,100129,1,Comedy,2.0,1.0,0.0,0.0,0.0
33441.0,Robot Carnival,An anthology of various tales told in various styles with robots being the one common element among them.,Nine Animators. One Vision.,"Animation, Science Fiction",90.0,1987-07-21,ja,6.693,75.0,1.0484,"Kumiko Takizawa, Katsue Miwa, Chisa Yokoyama, Kohji Moritsugu, Keiko Hanagata","Atsuko Fukushima, Atsuko Fukushima, Hiroyuki Kitazume, Takashi Nakamura, Hidetoshi Ōmori, Hiroyuki Kitakubo, Koji Morimoto, Manabu Ohashi, Yasuomi Umetsu, Katsuhiro Otomo, Katsuhiro Otomo, Koji Morimoto, Takashi Nakamura, Yasuomi Umetsu, Manabu Ohashi, Hiroyuki Kitakubo, Hiroyuki Kitazume, Hidetoshi Ōmori","android, anthology, robot as menace, giant robot, piloted robot, scientist, amusement park, adult animation, secret lover, woman director, anime",/2DTREQNErBYtZd1isRqdqNbbXA8.jpg,8426,93871,5,Animation,4.0,1.0,0.0,0.0,0.0
47819.0,Americathon,"In a story told in narrative flashbacks, a young TV consultant is hired by the President of a bankrupt USA to organize a telethon in order to prevent the country from being repossessed by wealthy Native Americans.",The ultimate spectacle is now a movie.,Comedy,86.0,1979-08-10,en,3.6,10.0,0.4564,"John Ritter, Harvey Korman, Fred Willard, Chief Dan George, Richard Schaal",Neal Israel,"future, government, telethon",/yzQGN1wPAUvHJG2u2mLt9GYGiF0.jpg,8427,78766,2,Comedy,1.5,1.0,0.0,0.0,0.0
18712.0,Sands of Iwo Jima,"Haunted by personal demons, Marine Sgt. John Stryker is hated and feared by his men, who see him as a cold-hearted sadist. But when their boots hit the beaches, they begin to understand the reason for Stryker's rigid form of discipline.",A great human story... makes a mighty motion picture!,"War, Drama",100.0,1950-01-01,en,6.378,148.0,0.7656,"John Wayne, John Agar, Adele Mara, Forrest Tucker, Wally Cassell",Allan Dwan,"world war ii, marine, sergeant, u.s. marine, iwo jima, marines",/utpy9JLuyhsxpw2E3yExw23f3eS.jpg,8446,41841,4,Action,2.5,1.0,0.9919,1.0,0.6469499791020481
831.0,This Island Earth,"Aliens have landed and are hiding on Earth, but need Earth’s scientists to help them fight an inter-planetary war.",2½ Years in the Making!,"Science Fiction, Adventure, Horror",85.0,1955-06-01,en,6.004,224.0,1.1331,"Rex Reason, Faith Domergue, Jeff Morrow, Lance Fuller, Robert Nichols",Joseph M. Newman,"spacecraft, flying saucer, extraterrestrial technology, mutant, nobel prize, space travel, georgia, resettlement, alien, nuclear scientist, space, scientist, death ray, interplanetary war",/2viRDpHmhzQoreZok2auLjkVbSE.jpg,8447,47577,1,Sci-Fi,1.0,1.0,0.92745,2.0,0.6778142678017555
37658.0,Anthony Adverse,"Based on the novel by Hervey Allen, this expansive drama follows the many adventures of the eponymous hero, Anthony Adverse. Abandoned at a convent by his heartless nobleman father, Don Luis, Anthony is later mentored by his kind grandfather, John Bonnyfeather, and falls for the beautiful Angela Giuseppe. When circumstances separate Anthony and Angela and he embarks on a long journey, he must find his way back to her, no matter what the cost.",The thrill of thrills the world could not forget!,"Drama, History, Romance",141.0,1936-08-26,en,5.8,32.0,0.4959,"Fredric March, Olivia de Havilland, Donald Woods, Anita Louise, Edmund Gwenn",Mervyn LeRoy,"epic, italy, africa, love, debt, orphan",/9SPjkq5z86t80Q7XBw8AG2si2vQ.jpg,8450,27300,2,Adventure,3.0,1.0,0.0,0.0,0.0
26516.0,Blackboard Jungle,"Richard Dadier is a teacher at North Manual High School, an inner-city school where many of the pupils frequently engage in anti-social behavior. Dadier makes various attempts to engage the students' interest in education, challenging both the school staff and the pupils. He is subjected to violence as well as duplicitous schemes.",They turned a school into a jungle!,"Crime, Drama",101.0,1955-03-25,en,6.9,151.0,1.1442,"Glenn Ford, Anne Francis, Louis Calhern, Margaret Hayes, John Hoyt",Richard Brooks,"juvenile delinquent, teaching",/vPGvWlsMg4niyuGCSzvAiyjYNWC.jpg,8451,47885,1,Drama,3.25,2.0,0.0,0.0,0.0
10573.0,Luna Papa,"The unborn child of Mamlakat is telling her story. She is 17, beautiful and vivacious, and dreaming secretly of becoming an actress. She lives with her father and brother in a small village in Central Asia. One night she is seduced by an actor from a travelling troupe, who poses as a friend of Tom Cruise, and gets her pregnant. She tries to abort, but her father and brother become determined to find the seducer, setting in motion a cascade of comic adventures.",,"Drama, Comedy",103.0,1999-09-08,ru,6.2,39.0,0.5129,"Moritz Bleibtreu, Chulpan Khamatova, Ato Mukhamedzhanov, Merab Ninidze, Polina Raykina",Bakhtyar Khudojnazarov,"mentally disabled, rape, village life, pregnancy, village, pregnant minor, unwillingly pregnant, disappearance, disabled",/6yzM7xSapMZfQEK9PDQ0lNc9IP6.jpg,8454,170259,3,Comedy,3.5,1.0,0.0,0.0,0.0
26451.0,Investigation of a Citizen Above Suspicion,"Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.",,"Drama, Thriller",111.0,1970-10-16,it,8.2,820.0,0.9413,"Gian Maria Volonté, Florinda Bolkan, Gianni Santuccio, Orazio Orlando, Sergio Tramonti",Elio Petri,"police brutality, rome, italy, black humor, social satire, sexual sadism, masochist, crime investigation, political repression, power abuse, kafkaesque",/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg,8456,65889,3,Crime,4.0,1.0,0.0,0.0,0.0
54568.0,To Each His Own,"During World War I, small-town girl Josephine Norris has an illegitimate son by an itinerant pilot. After a scheme to adopt him ends up giving him to another family, she devotes her life to loving him from afar.",A Great Picture! You'll Thrill to Every Moment!,Drama,122.0,1946-03-12,en,6.8,27.0,0.6315,"Olivia de Havilland, John Lund, Mary Anderson, Roland Culver, Phillip Terry",Mitchell Leisen,"small town, world war i, told in flashback, cosmetics, adopted son",/jDk2Y8U2C7KupYv4GKmMfgx0y2s.jpg,8458,39040,1,Drama,3.5,1.0,0.0,0.0,0.0
28571.0,The Heiress,"In 1840s New York, the uneventful and boring days of the daughter of a wealthy doctor come to an end when she meets a dashing poorer man — who may or may not be after her inheritance.",A truly great motion picture.,"Drama, Romance, History",115.0,1949-10-06,en,7.754,256.0,1.0703,"Olivia de Havilland, Montgomery Clift, Ralph Richardson, Miriam Hopkins, Vanessa Brown",William Wyler,"new york city, marriage, love, money, wealth, inheritance, manhattan, new york city, embroidery, spinster, 19th century, fortune, fortune hunter",/1oN0zsjw3iS1HaOLoZbmptzrD1W.jpg,8459,41452,2,Drama,3.5,1.0,0.9924,2.0,0.6963714106588983
123665.0,Dragon Seed,The lives of a small Chinese village are turned Upside down when the Japanese invade it. An heroic young Chinese woman leads her fellow villagers in an uprising against Japanese Invaders.,M-G-M's immortal production of the great novel,Drama,148.0,1944-07-20,en,6.4,15.0,0.4386,"Katharine Hepburn, Walter Huston, Aline MacMahon, Akim Tamiroff, Turhan Bey","Jack Conway, Harold S. Bucquet, Marguerite Roberts, Jane Murfin","china, based on novel or book, japanese occupation of china",/94sBtA9bBLGQLCXfwFmK4F0c1DY.jpg,8461,36777,2,Drama,3.5,1.0,0.0,0.0,0.0
43336.0,Executive Suite,"When the head of a large manufacturing firm dies suddenly from a stroke, his vice-presidents vie to see who will replace him.",Behind the lighted tower windows the conflict of love and power is reckless and daring!,Drama,104.0,1954-04-30,en,7.019,53.0,0.5994,"William Holden, June Allyson, Barbara Stanwyck, Fredric March, Walter Pidgeon",Robert Wise,"big business, vice president",/dQ5LdPOkRwlTTl3ocObuNGKB1of.jpg,8462,46963,1,Drama,3.0,1.0,0.0,0.0,0.0
62000.0,Johnny Belinda,A small-town doctor helps a deaf-mute farm girl learn to communicate.,There was temptation in her helpless silence...and then torment,Drama,102.0,1948-09-14,en,6.833,69.0,0.4399,"Jane Wyman, Lew Ayres, Charles Bickford, Agnes Moorehead, Stephen McNally","Irma von Cube, Jean Negulesco, Allen Vincent","small town, rape, deaf",/lIkYFx7ZaU56iG507lgLoSh1GNR.jpg,8463,40495,1,Drama,4.0,1.0,0.0,0.0,0.0
9372.0,Super Size Me,"Morgan Spurlock subjects himself to a diet based only on McDonald's fast food three times a day for thirty days without exercising to try to prove why so many Americans are fat or obese. He submits himself to a complete check-up by three doctors, comparing his weight along the way, resulting in a scary conclusion.",The first ever reality-based movie ... everything begins and ends in 30 days!,Documentary,100.0,2004-01-17,en,6.729,1701.0,0.9731,"Morgan Spurlock, Daryl Isaacs, Lisa Ganjhu, Stephen Siegel, Bridget Bennett",Morgan Spurlock,"experiment, diet, junk food, health, food industry, fast food",/zYkbqQaCuIHBxqBDGgnQCwJ9jIG.jpg,8464,390521,3,Comedy,3.51,50.0,0.9635,1.0,0.6422166457687147
41495.0,Johnny Eager,"A charming racketeer seduces the DA's stepdaughter for revenge, then falls in love.",They’re Dynamite,"Crime, Drama",107.0,1941-12-09,en,6.1,44.0,0.3758,"Robert Taylor, Lana Turner, Edward Arnold, Van Heflin, Robert Sterling",Mervyn LeRoy,"self sacrifice, gambling, staged death, gangster, taxi driver, fiancé, deception, film noir, unrequited love, shootout, nervous breakdown, district attorney, racetrack, racketeers, ex-con, frame up, parole officer, illegal gambling, drunkenness, hero worship, dog racing, gangland killing, father daughter relationship",/eT56vNkYEHo1rv4xhtI3aJLKuUp.jpg,8465,33774,4,Crime,3.5,1.0,0.0,0.0,0.0
662.0,La Jetée,A man confronts his past during an experiment that attempts to find a solution to the problems of a post-apocalyptic world caused by a world war.,A man's obsession with an image of his past,"Drama, Romance, Science Fiction",29.0,1962-02-16,fr,7.87,934.0,1.7736,"Jean Négroni, Hélène Chatelain, Davos Hanich, Jacques Ledoux, André Heinrich",Chris Marker,"paris, france, nuclear war, post-apocalyptic future, paris orly airport, time travel, radioactivity, short film",/elGidsRHXkk8UyrtLbcMhaptDyp.jpg,8477,56119,2,Romance,4.5,2.0,0.40280000000000005,2.0,0.5279142678017554
16559.0,The Picture of Dorian Gray,"A corrupt young man somehow keeps his youthful beauty, but a special painting gradually reveals his inner ugliness to all.",Why did women talk about Dorian Gray in whispers?,"Drama, Horror, Fantasy",111.0,1945-03-03,en,7.11,278.0,2.2141,"Hurd Hatfield, George Sanders, Donna Reed, Angela Lansbury, Peter Lawford",Albert Lewin,"painting, attic, painting comes to life, never aging",/mfvcsmAzdie8YuWI0JpO2u1uzfF.jpg,8482,37988,3,Drama,2.0,2.0,0.8692,1.0,0.626499979102048
43805.0,Northwest Passage,"Based on the Kenneth Roberts novel of the same name, this film tells the story of two friends who join Rogers' Rangers, as the legendary elite force engages the enemy during the French and Indian War. The film focuses on their famous raid at Fort St. Francis and their marches before and after the battle.",Half Men—Half Demons … Warriors Such As The World Has Never Known … They Lived With Death and Danger For The Women Who Hungered For Their Love!,"Adventure, History, War, Drama",126.0,1940-02-23,en,6.4,56.0,0.6502,"Spencer Tracy, Robert Young, Walter Brennan, Ruth Hussey, Nat Pendleton",King Vidor,"fort, native american, ranger, massacre, scalping, cannibal, french and indian war",/d1J3K23jhEEt2uezEvYY0YtatWi.jpg,8481,32851,6,Action,3.0,1.0,0.9874,1.0,0.6461999791020481
31217.0,The Human Condition I: No Greater Love,"After handing in a report on the treatment of Chinese colonial labor, Kaji is offered the post of labor chief at a large mining operation in Manchuria, which also grants him exemption from military service. He accepts, and moves to Manchuria with his newly-wed wife Michiko, but when he tries to put his ideas of more humane treatment into practice, he finds himself at odds with scheming officials, cruel foremen, and the military police.",The Immortal Story.,"War, Drama, History",206.0,1959-01-15,ja,8.111,255.0,1.4389,"Tatsuya Nakadai, Michiyo Aratama, Chikage Awashima, Ineko Arima, Sō Yamamura",Masaki Kobayashi,"japan, fascism, world war ii, prison escape, conscientious objector, snow, soldier, chinese, shallow grave, mandarin, ore mine",/q7godavx5XEbeVxEeqi4pmiOKdI.jpg,8484,53114,2,Drama,4.5,1.0,0.0,0.0,0.0
